OfferID,OrderID,OfferName,OfferType,DiscountAmount,SalesGenerated,RedemptionRate,ROI,OfferDate,Status
OFFER02804,ORD004593,Flat â‚¹75 Off using HDFC Cards,Bank Offer,81.99,1461.97,74.1,3.37,09-06-2026 05:04,Active
OFFER02805,ORD004594,Flat 5% Off,Discount,177.21,176.7,42.3,4.51,17-02-2026 02:46,Active
OFFER02806,ORD004596,Flat â‚¹75 Off using HDFC Cards,Bank Offer,169.72,1313.6,72.5,2.45,03-03-2026 01:32,Upcoming
OFFER02807,ORD004597,â‚¹100 Off on ICICI Cards,Bank Offer,96.34,2406,54.7,3.65,27-06-2026 10:14,Active
OFFER02808,ORD004598,â‚¹100 Off on ICICI Cards,Bank Offer,133.6,701.61,62.2,3.4,05-03-2026 03:06,Active
OFFER02809,ORD004601,Flat 15% Off,Discount,229.06,2183.88,38.9,2.3,09-02-2026 23:18,Active
OFFER02810,ORD004603,Free Delivery on orders above â‚¹199,Free Delivery,152.16,1937.31,60.8,4.25,16-07-2026 22:15,Active
OFFER02811,ORD004604,Free Delivery on orders above â‚¹199,Free Delivery,46.1,1716.12,62.6,3.89,12-03-2026 12:31,Active
OFFER02812,ORD004605,10% Off using SBI Cards,Bank Offer,222.62,1997.74,50.3,4.45,27-02-2026 10:23,Active
OFFER02813,ORD004606,Flat 10% Off,Discount,159.43,1516.8,59.5,2.17,25-05-2026 07:52,Active
OFFER02814,ORD004609,5% Cashback on Axis Cards,Bank Offer,53.48,1612.71,27.1,4.85,16-07-2026 20:57,Active
OFFER02815,ORD004610,Flat 15% Off,Discount,100.89,73.06,32.6,1.53,19-04-2026 11:47,Active
OFFER02816,ORD004611,Buy 2 Get 1 Free,Buy 1 Get 1,102.72,722.95,37.5,3.55,13-04-2026 02:21,Expired
OFFER02817,ORD004613,20% Cashback (Max â‚¹75),Cashback,86.29,2092.9,35.7,2.36,04-02-2026 08:27,Expired
OFFER02818,ORD004614,â‚¹25 Cashback,Cashback,202.8,2096.86,58.8,4.19,27-02-2026 09:42,Active
OFFER02819,ORD004615,Flat 5% Off,Discount,73.11,264.27,29.9,1.62,03-05-2026 12:11,Active
OFFER02820,ORD004616,Flat 10% Off,Discount,152.06,1584.78,74.1,4.02,23-03-2026 08:51,Active
OFFER02821,ORD004618,Buy 2 Get 1 Free,Buy 1 Get 1,111.23,1629.94,64.7,4.64,24-04-2026 21:48,Active
OFFER02822,ORD004619,Flat 10% Off,Discount,110.54,585.24,56.8,4.59,25-03-2026 19:36,Active
OFFER02823,ORD004624,20% Cashback (Max â‚¹75),Cashback,197.02,1984.25,57.8,3.34,29-06-2026 12:16,Active
OFFER02824,ORD004626,Flat â‚¹75 Off using HDFC Cards,Bank Offer,209.63,1884.2,49.2,3.86,01-03-2026 05:01,Active
OFFER02825,ORD004628,Flat â‚¹75 Off using HDFC Cards,Bank Offer,206.43,1699.86,65.5,2.56,30-03-2026 19:35,Expired
OFFER02826,ORD004629,Flat 25% Off,Discount,112.91,2019.9,27.2,2.27,02-04-2026 07:04,Active
OFFER02827,ORD004630,10% Off using SBI Cards,Bank Offer,82.43,1560.09,33.9,2.88,16-05-2026 03:51,Active
OFFER02828,ORD004633,BOGO on Beverages,Buy 1 Get 1,202.44,1142.36,51.2,3.77,21-01-2026 11:10,Active
OFFER02829,ORD004634,Get â‚¹50 Cashback,Cashback,139.94,1790.12,28.6,3.58,15-07-2026 07:05,Active
OFFER02830,ORD004637,Flat 10% Off,Discount,156.23,1713.54,69.7,3.84,15-04-2026 11:32,Active
OFFER02831,ORD004640,Free Delivery - Prime Member,Free Delivery,234.37,1879.36,51.4,2.71,09-04-2026 20:11,Active
OFFER02832,ORD004642,Flat â‚¹75 Off using HDFC Cards,Bank Offer,11.96,319.78,45,1.52,28-03-2026 21:12,Active
OFFER02833,ORD004643,10% Off using SBI Cards,Bank Offer,43.12,1862.41,50.8,4.52,30-05-2026 20:41,Active
OFFER02834,ORD004644,Get â‚¹100 Cashback on next order,Cashback,246.55,2343.67,72.7,2.96,06-06-2026 07:45,Active
OFFER02835,ORD004645,Flat â‚¹75 Off using HDFC Cards,Bank Offer,119.8,2063.94,28.1,3.46,28-01-2026 05:07,Active
OFFER02836,ORD004646,Get â‚¹50 Cashback,Cashback,163.2,2284,66.8,2.36,13-03-2026 11:17,Active
OFFER02837,ORD004647,â‚¹100 Off on ICICI Cards,Bank Offer,67.15,735.64,47,2.88,08-06-2026 11:43,Active
OFFER02838,ORD004648,Flat 25% Off,Discount,93.3,1857.39,33.1,2.05,21-03-2026 04:37,Active
OFFER02839,ORD004652,Flat â‚¹75 Off using HDFC Cards,Bank Offer,110.98,1292.58,27.1,4.94,29-03-2026 09:39,Active
OFFER02840,ORD004653,Get â‚¹50 Cashback,Cashback,144.14,1168.1,72.5,4.54,19-07-2026 01:49,Expired
OFFER02841,ORD004654,BOGO on Beverages,Buy 1 Get 1,189.94,1407.53,40.1,2.74,15-03-2026 04:34,Active
OFFER02842,ORD004655,â‚¹25 Cashback,Cashback,67.95,1691.74,73.3,3.21,28-01-2026 06:20,Active
OFFER02843,ORD004656,Free Delivery on orders above â‚¹299,Free Delivery,203.8,170.61,49.9,2.23,18-07-2026 21:01,Active
OFFER02844,ORD004657,Flat 15% Off,Discount,195.76,1483.44,32,3.91,29-03-2026 21:32,Expired
OFFER02845,ORD004658,Free Delivery - Prime Member,Free Delivery,92.93,533.24,37.5,2.34,05-06-2026 01:34,Active
OFFER02846,ORD004659,5% Cashback on Axis Cards,Bank Offer,129.72,2297.6,74,2.38,14-07-2026 04:02,Active
OFFER02847,ORD004660,Free Delivery on orders above â‚¹299,Free Delivery,34.99,873.85,60.5,4.06,15-02-2026 08:42,Active
OFFER02848,ORD004662,Flat 10% Off,Discount,208.27,1720.21,42.5,4.65,09-07-2026 22:28,Active
OFFER02849,ORD004663,â‚¹25 Cashback,Cashback,230.29,2279.58,47.3,3.54,10-03-2026 08:05,Active
OFFER02850,ORD004664,Flat 15% Off,Discount,213.89,2075.3,55.2,3.48,08-05-2026 01:27,Active
OFFER02851,ORD004665,Flat â‚¹75 Off using HDFC Cards,Bank Offer,39.96,961.31,48.7,1.92,29-01-2026 20:00,Active
OFFER02852,ORD004666,10% Off using SBI Cards,Bank Offer,100.92,1085.86,64.4,2.21,08-06-2026 11:32,Active
OFFER02853,ORD004667,Flat 5% Off,Discount,227.87,1020.49,55.8,4.62,24-04-2026 03:43,Expired
OFFER02854,ORD004669,10% Off using SBI Cards,Bank Offer,82.77,1884.88,44.1,2.91,13-04-2026 21:25,Upcoming
OFFER02855,ORD004671,Flat 15% Off,Discount,245.48,2249.78,65.8,2.38,10-05-2026 22:23,Active
OFFER02856,ORD004673,Free Delivery on orders above â‚¹299,Free Delivery,208.02,1176.24,37.3,4.76,11-05-2026 01:55,Expired
OFFER02857,ORD004674,Free Delivery - Prime Member,Free Delivery,17.66,822.71,47.3,4.33,03-02-2026 02:30,Expired
OFFER02858,ORD004678,â‚¹100 Off on ICICI Cards,Bank Offer,172.24,1391.69,29.4,3.45,27-04-2026 00:36,Active
OFFER02859,ORD004680,Flat 15% Off,Discount,222.26,1646.95,41.6,2.58,13-03-2026 00:46,Active
OFFER02860,ORD004681,Get â‚¹50 Cashback,Cashback,101.69,1721.7,47.4,2.51,11-06-2026 23:15,Expired
OFFER02861,ORD004682,â‚¹100 Off on ICICI Cards,Bank Offer,98.21,1197.33,64.9,2.43,25-01-2026 23:58,Active
OFFER02862,ORD004683,Get â‚¹100 Cashback on next order,Cashback,181.42,2123.8,67.9,2.65,04-06-2026 03:36,Active
OFFER02863,ORD004684,Flat 20% Off,Discount,239.91,1062.01,26.5,2.83,22-06-2026 08:50,Active
OFFER02864,ORD004685,Flat 25% Off,Discount,234.92,2022.03,51.4,3.96,08-04-2026 02:07,Active
OFFER02865,ORD004686,Free Delivery on orders above â‚¹299,Free Delivery,92.92,1940.95,49.3,2.51,07-02-2026 23:38,Active
OFFER02866,ORD004688,20% Cashback (Max â‚¹75),Cashback,173.91,807.06,74.7,4.66,21-03-2026 22:30,Active
OFFER02867,ORD004689,Flat 10% Off,Discount,35.12,394.72,49.1,4.46,03-05-2026 04:49,Active
OFFER02868,ORD004690,Free Delivery - Prime Member,Free Delivery,45.02,1198.94,45.7,2.31,19-06-2026 20:16,Active
OFFER02869,ORD004692,Get â‚¹50 Cashback,Cashback,244.84,2498.33,52.2,2.25,01-07-2026 05:29,Active
OFFER02870,ORD004693,Flat 15% Off,Discount,223.28,566.1,55.2,4.99,02-02-2026 01:24,Active
OFFER02871,ORD004695,Get â‚¹50 Cashback,Cashback,137.52,1006.03,46.6,3.48,20-06-2026 23:15,Active
OFFER02872,ORD004696,Flat â‚¹75 Off using HDFC Cards,Bank Offer,157.09,359.07,39.3,1.65,28-02-2026 08:30,Active
OFFER02873,ORD004697,Free Delivery on orders above â‚¹199,Free Delivery,202.15,692.76,30,3.71,24-04-2026 23:40,Expired
OFFER02874,ORD004702,Free Delivery on orders above â‚¹299,Free Delivery,95.94,943.57,64.5,2.07,15-04-2026 21:23,Active
OFFER02875,ORD004705,Free Delivery on orders above â‚¹199,Free Delivery,217.86,521.52,52.8,4.68,15-02-2026 08:03,Active
OFFER02876,ORD004706,Get â‚¹100 Cashback on next order,Cashback,77.21,283.67,51,3.65,18-02-2026 04:33,Active
OFFER02877,ORD004707,â‚¹100 Off on ICICI Cards,Bank Offer,58.27,1240.54,37.7,3.34,28-02-2026 03:32,Expired
OFFER02878,ORD004708,Free Delivery on orders above â‚¹299,Free Delivery,228.96,1911.39,48.9,2.95,18-05-2026 20:38,Active
OFFER02879,ORD004709,Free Delivery on orders above â‚¹199,Free Delivery,77,1622.26,36,4.82,15-03-2026 19:52,Active
OFFER02880,ORD004714,Free Delivery on orders above â‚¹299,Free Delivery,216.9,1290.35,62.1,2.23,02-05-2026 12:07,Active
OFFER02881,ORD004717,Free Delivery - Prime Member,Free Delivery,61.77,1397.71,45.1,4.27,09-03-2026 13:14,Active
OFFER02882,ORD004718,5% Cashback on Axis Cards,Bank Offer,204,375.59,32.1,4.43,09-06-2026 10:21,Active
OFFER02883,ORD004719,BOGO on Beverages,Buy 1 Get 1,39.26,990.35,35.2,1.84,13-04-2026 05:52,Expired
OFFER02884,ORD004721,Free Delivery on orders above â‚¹199,Free Delivery,249.34,487.37,63.2,4.36,24-03-2026 11:31,Active
OFFER02885,ORD004722,20% Cashback (Max â‚¹75),Cashback,236.4,2285.15,38.8,1.58,23-02-2026 11:27,Active
OFFER02886,ORD004724,Flat 10% Off,Discount,39.48,1430.2,62.3,2.37,07-06-2026 10:50,Expired
OFFER02887,ORD004726,Free Delivery on orders above â‚¹299,Free Delivery,238.76,1996.57,61.6,4.03,16-07-2026 09:05,Active
OFFER02888,ORD004728,Buy 2 Get 1 Free,Buy 1 Get 1,142.65,1632.86,57.1,4.75,24-05-2026 01:36,Expired
OFFER02889,ORD004729,Flat 10% Off,Discount,209.21,125.7,53.4,4.67,26-04-2026 02:56,Active
OFFER02890,ORD004730,Flat 10% Off,Discount,27.03,527.81,33.5,4.43,23-06-2026 03:37,Active
OFFER02891,ORD004731,Flat â‚¹75 Off using HDFC Cards,Bank Offer,137.5,1424.73,39.1,4.05,16-04-2026 12:19,Active
OFFER02892,ORD004733,Free Delivery on orders above â‚¹199,Free Delivery,139.03,2252.64,39,1.78,04-06-2026 05:10,Expired
OFFER02893,ORD004734,â‚¹100 Off on ICICI Cards,Bank Offer,243.29,234.55,37.8,4,07-06-2026 08:11,Active
OFFER02894,ORD004735,Flat 10% Off,Discount,24.89,1636.91,51.3,1.89,27-04-2026 06:35,Expired
OFFER02895,ORD004736,BOGO on Beverages,Buy 1 Get 1,167.85,722.95,49.2,3.81,29-03-2026 19:59,Active
OFFER02896,ORD004738,Get â‚¹50 Cashback,Cashback,24.95,913.43,33,4.77,16-07-2026 12:40,Active
OFFER02897,ORD004740,â‚¹100 Off on ICICI Cards,Bank Offer,22.16,1930.77,25.9,4.69,28-06-2026 23:13,Active
OFFER02898,ORD004741,â‚¹100 Off on ICICI Cards,Bank Offer,195.48,2258.54,32.6,1.89,22-03-2026 23:41,Expired
OFFER02899,ORD004742,Get â‚¹50 Cashback,Cashback,42.2,957.25,30.7,4.17,25-06-2026 03:02,Active
OFFER02900,ORD004743,10% Off using SBI Cards,Bank Offer,215.3,2469.24,69.2,2.85,14-06-2026 19:36,Active
OFFER02901,ORD004744,Get â‚¹50 Cashback,Cashback,83.04,526.43,38.3,3.04,14-03-2026 03:39,Active
OFFER02902,ORD004746,â‚¹25 Cashback,Cashback,80.2,2153.66,66.9,4.5,30-03-2026 01:51,Active
OFFER02903,ORD004747,Free Delivery on orders above â‚¹199,Free Delivery,23.95,1264.84,72.8,2.56,04-04-2026 21:22,Active
OFFER02904,ORD004748,20% Cashback (Max â‚¹75),Cashback,212.87,1648.65,36.1,1.73,23-02-2026 12:55,Active
OFFER02905,ORD004749,Flat â‚¹75 Off using HDFC Cards,Bank Offer,77.85,926.43,28.8,3.12,16-05-2026 08:00,Active
OFFER02906,ORD004750,Free Delivery on orders above â‚¹299,Free Delivery,28.5,1221.57,42.6,2.73,02-04-2026 22:57,Upcoming
OFFER02907,ORD004753,BOGO on Beverages,Buy 1 Get 1,20.93,1744.6,42.4,4.86,09-07-2026 11:11,Active
OFFER02908,ORD004757,Flat 10% Off,Discount,73.46,1886.54,45.8,3.3,12-03-2026 02:41,Active
OFFER02909,ORD004758,Flat 5% Off,Discount,248.78,1577.16,39.4,2.62,13-06-2026 01:15,Active
OFFER02910,ORD004764,Buy 2 Get 1 Free,Buy 1 Get 1,59.78,1120.07,60.9,3.28,18-03-2026 22:48,Active
OFFER02911,ORD004765,Flat 10% Off,Discount,86.45,810.21,68.8,4.79,16-06-2026 13:11,Expired
OFFER02912,ORD004766,Get â‚¹100 Cashback on next order,Cashback,187.44,1471.23,40.7,1.99,15-04-2026 07:29,Expired
OFFER02913,ORD004770,10% Off using SBI Cards,Bank Offer,146.8,2359.05,25.6,3.63,12-05-2026 01:49,Active
OFFER02914,ORD004771,Flat â‚¹75 Off using HDFC Cards,Bank Offer,243.99,1146.89,67,4.5,16-02-2026 03:17,Upcoming
OFFER02915,ORD004772,10% Off using SBI Cards,Bank Offer,216.51,2365.61,51.5,2.18,01-06-2026 05:44,Active
OFFER02916,ORD004773,Get â‚¹100 Cashback on next order,Cashback,15.56,1493.4,28.6,3.48,24-06-2026 19:32,Expired
OFFER02917,ORD004774,Free Delivery - Prime Member,Free Delivery,220.7,2393.29,29.5,3.45,29-06-2026 07:49,Active
OFFER02918,ORD004775,Flat 5% Off,Discount,23.19,1947.86,72.5,2.55,03-05-2026 00:09,Expired
OFFER02919,ORD004778,10% Off using SBI Cards,Bank Offer,109.56,423.81,74.3,2.29,21-05-2026 08:38,Active
OFFER02920,ORD004779,Flat â‚¹75 Off using HDFC Cards,Bank Offer,239.93,1541.13,63.9,4.64,10-02-2026 00:21,Expired
OFFER02921,ORD004780,Flat â‚¹75 Off using HDFC Cards,Bank Offer,193.8,575.17,45.2,2.29,14-06-2026 00:29,Expired
OFFER02922,ORD004783,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,56.69,1265.55,73,2.49,20-06-2026 07:16,Active
OFFER02923,ORD004784,BOGO on Beverages,Buy 1 Get 1,10.09,452.54,42.7,4.98,15-03-2026 07:57,Upcoming
OFFER02924,ORD004785,Flat 10% Off,Discount,199.18,1786.96,59.2,2.62,28-06-2026 05:04,Active
OFFER02925,ORD004786,20% Cashback (Max â‚¹75),Cashback,156.13,2372.75,41.3,3.33,29-04-2026 20:37,Upcoming
OFFER02926,ORD004788,Flat 25% Off,Discount,188.57,913.37,28.6,1.93,31-05-2026 09:22,Active
OFFER02927,ORD004789,Flat 25% Off,Discount,18.11,1598.2,32.1,3.52,13-06-2026 20:55,Expired
OFFER02928,ORD004791,Buy 2 Get 1 Free,Buy 1 Get 1,202.09,1977.5,47.1,4.8,17-07-2026 02:15,Active
OFFER02929,ORD004793,Get â‚¹50 Cashback,Cashback,58.45,2082.56,68.6,3.34,18-06-2026 19:55,Active
OFFER02930,ORD004795,â‚¹25 Cashback,Cashback,153.5,1526.73,49,3.6,30-03-2026 11:21,Active
OFFER02931,ORD004796,BOGO on Beverages,Buy 1 Get 1,196.92,1674.07,61.4,4.45,05-02-2026 20:02,Upcoming
OFFER02932,ORD004798,Flat 15% Off,Discount,125.48,809.48,46.1,2.69,18-07-2026 12:25,Expired
OFFER02933,ORD004799,Free Delivery on orders above â‚¹299,Free Delivery,22.4,257.14,68.7,4.33,24-01-2026 08:19,Active
OFFER02934,ORD004800,10% Off using SBI Cards,Bank Offer,43.85,1817.3,44.4,3.91,03-06-2026 22:56,Active
OFFER02935,ORD004802,Free Delivery - Prime Member,Free Delivery,113.35,1758.76,65.4,1.8,06-02-2026 20:45,Active
OFFER02936,ORD004803,â‚¹100 Off on ICICI Cards,Bank Offer,210.78,88.35,26.2,2.97,20-02-2026 13:20,Active
OFFER02937,ORD004804,Get â‚¹50 Cashback,Cashback,186.78,1956.87,27.6,2.65,17-07-2026 06:35,Expired
OFFER02938,ORD004807,â‚¹25 Cashback,Cashback,209.38,1544.46,41.3,3.11,08-06-2026 06:26,Active
OFFER02939,ORD004808,Free Delivery on orders above â‚¹199,Free Delivery,154.6,2206.88,30.6,4.52,17-02-2026 12:54,Expired
OFFER02940,ORD004809,Get â‚¹100 Cashback on next order,Cashback,145.77,821,57.3,4.13,05-06-2026 10:29,Expired
OFFER02941,ORD004811,20% Cashback (Max â‚¹75),Cashback,101.38,2005.79,68.7,2.39,08-05-2026 20:51,Active
OFFER02942,ORD004813,Flat 20% Off,Discount,236.49,2479.21,59.3,4.22,24-03-2026 10:36,Expired
OFFER02943,ORD004814,Flat 5% Off,Discount,16.88,1350.51,70,2.99,29-04-2026 10:29,Active
OFFER02944,ORD004815,Free Delivery on orders above â‚¹199,Free Delivery,183.89,1873.71,45.3,2.94,02-02-2026 21:38,Active
OFFER02945,ORD004816,Free Delivery on orders above â‚¹199,Free Delivery,180.12,1220.19,65.2,3.53,07-05-2026 00:58,Active
OFFER02946,ORD004817,Free Delivery - Prime Member,Free Delivery,117.34,398.44,40,4.19,23-03-2026 04:20,Active
OFFER02947,ORD004819,Free Delivery on orders above â‚¹199,Free Delivery,96.01,1451.52,31.7,4.63,16-06-2026 19:40,Active
OFFER02948,ORD004820,10% Off using SBI Cards,Bank Offer,61.52,1775.31,49.6,4.55,25-05-2026 08:27,Upcoming
OFFER02949,ORD004821,BOGO on Beverages,Buy 1 Get 1,212.47,1591.89,44.3,4.93,15-04-2026 06:05,Expired
OFFER02950,ORD004825,Free Delivery - Prime Member,Free Delivery,162.14,2092.37,58,4.87,09-06-2026 21:10,Active
OFFER02951,ORD004827,Flat 25% Off,Discount,89.52,1457.34,30,3.7,09-02-2026 08:22,Upcoming
OFFER02952,ORD004828,BOGO on Beverages,Buy 1 Get 1,203.24,1625.53,31.9,2.48,07-07-2026 06:14,Active
OFFER02953,ORD004830,Get â‚¹50 Cashback,Cashback,83.17,2261.58,65.3,1.79,25-02-2026 08:10,Expired
OFFER02954,ORD004834,BOGO on Beverages,Buy 1 Get 1,164.19,89.95,35.5,1.93,25-03-2026 11:11,Expired
OFFER02955,ORD004835,Flat 25% Off,Discount,10.4,1658.98,45.7,3.71,15-05-2026 11:24,Active
OFFER02956,ORD004836,Flat 20% Off,Discount,242.5,1484.29,52.3,3.61,10-07-2026 22:09,Active
OFFER02957,ORD004837,Buy 2 Get 1 Free,Buy 1 Get 1,81.74,1839.75,74.2,3.86,30-01-2026 08:23,Expired
OFFER02958,ORD004838,Free Delivery on orders above â‚¹299,Free Delivery,114.76,1765.08,45.8,3.87,26-03-2026 01:43,Expired
OFFER02959,ORD004839,10% Off using SBI Cards,Bank Offer,74.7,422.67,40.8,3.22,03-05-2026 04:51,Expired
OFFER02960,ORD004840,â‚¹25 Cashback,Cashback,71.58,1250.1,57.4,4.69,06-05-2026 03:33,Expired
OFFER02961,ORD004841,Flat 20% Off,Discount,115.06,739.8,62.3,3.02,16-02-2026 19:29,Active
OFFER02962,ORD004842,Flat 20% Off,Discount,98.21,604.08,74.8,4.14,28-05-2026 19:42,Expired
OFFER02963,ORD004845,10% Off using SBI Cards,Bank Offer,189.49,2436.15,26.4,4.39,16-06-2026 08:34,Expired
OFFER02964,ORD004848,Flat 10% Off,Discount,193.49,2016.42,71.1,3.6,11-07-2026 12:23,Active
OFFER02965,ORD004849,â‚¹100 Off on ICICI Cards,Bank Offer,157.89,1735.64,32,2.75,11-07-2026 20:57,Expired
OFFER02966,ORD004850,Get â‚¹100 Cashback on next order,Cashback,140.9,1060.26,39.4,3.95,21-05-2026 23:45,Active
OFFER02967,ORD004852,Flat 20% Off,Discount,181.42,1102.07,39.7,2.8,23-05-2026 02:39,Active
OFFER02968,ORD004854,10% Off using SBI Cards,Bank Offer,103.89,1216.96,60.5,3.21,17-05-2026 21:01,Active
OFFER02969,ORD004855,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,136.05,1273.41,67.6,2.65,31-01-2026 10:27,Expired
OFFER02970,ORD004856,BOGO on Beverages,Buy 1 Get 1,186.17,306.11,54.8,4.24,27-06-2026 10:05,Expired
OFFER02971,ORD004858,Free Delivery - Prime Member,Free Delivery,90.85,1137.66,58.2,3.82,04-02-2026 11:57,Expired
OFFER02972,ORD004861,Flat â‚¹75 Off using HDFC Cards,Bank Offer,131.24,1690.46,60,3.91,28-06-2026 21:35,Active
OFFER02973,ORD004862,Free Delivery - Prime Member,Free Delivery,48.77,1323.12,64.4,4.8,08-02-2026 23:47,Active
OFFER02974,ORD004865,Flat 15% Off,Discount,165.18,1253.53,36.5,3.34,10-04-2026 08:54,Active
OFFER02975,ORD004866,BOGO on Beverages,Buy 1 Get 1,139.59,1773.04,59.5,4.2,16-03-2026 09:46,Active
OFFER02976,ORD004867,BOGO on Beverages,Buy 1 Get 1,33.71,2241.75,72.6,3.74,17-07-2026 04:28,Active
OFFER02977,ORD004868,Free Delivery on orders above â‚¹199,Free Delivery,56.51,597.47,30.2,3.94,12-02-2026 20:52,Active
OFFER02978,ORD004870,Free Delivery - Prime Member,Free Delivery,12.53,2015.3,54.9,4.58,30-03-2026 22:26,Expired
OFFER02979,ORD004872,Free Delivery on orders above â‚¹299,Free Delivery,42.7,2328.78,39.1,1.99,25-04-2026 05:47,Upcoming
OFFER02980,ORD004873,Get â‚¹50 Cashback,Cashback,43.82,691.41,73.3,3.85,26-05-2026 09:27,Active
OFFER02981,ORD004874,20% Cashback (Max â‚¹75),Cashback,143.68,609.29,27.6,2.44,15-06-2026 04:26,Active
OFFER02982,ORD004875,Flat 5% Off,Discount,109.62,2228.88,56,2.47,01-02-2026 03:08,Expired
OFFER02983,ORD004876,Get â‚¹100 Cashback on next order,Cashback,28.36,2238.44,60.5,3.09,08-06-2026 19:52,Active
OFFER02984,ORD004877,Buy 2 Get 1 Free,Buy 1 Get 1,188.44,336.23,47.4,1.56,24-04-2026 01:19,Active
OFFER02985,ORD004879,Get â‚¹100 Cashback on next order,Cashback,84.79,1370.75,45.8,2.97,01-06-2026 01:43,Active
OFFER02986,ORD004880,5% Cashback on Axis Cards,Bank Offer,151.25,1114.2,52.9,2.76,04-04-2026 23:48,Active
OFFER02987,ORD004882,Flat â‚¹75 Off using HDFC Cards,Bank Offer,186.18,993.73,44.7,2.45,03-03-2026 23:14,Active
OFFER02988,ORD004884,BOGO on Beverages,Buy 1 Get 1,55.84,1675.66,40.2,2.17,17-05-2026 20:39,Expired
OFFER02989,ORD004888,Flat 10% Off,Discount,214.22,1729.56,50.4,2.4,23-03-2026 01:20,Upcoming
OFFER02990,ORD004889,Get â‚¹50 Cashback,Cashback,212.22,2000.16,73.1,3.21,25-01-2026 02:03,Expired
OFFER02991,ORD004890,Get â‚¹50 Cashback,Cashback,149.84,864.4,43.3,3.81,29-04-2026 04:05,Active
OFFER02992,ORD004891,Buy 2 Get 1 Free,Buy 1 Get 1,36.45,236.3,57.2,3.56,03-03-2026 11:18,Expired
OFFER02993,ORD004892,Flat 20% Off,Discount,126.79,908.43,28.3,2.46,15-02-2026 09:27,Active
OFFER02994,ORD004893,Buy 2 Get 1 Free,Buy 1 Get 1,170.85,1639.03,65.6,3.23,13-04-2026 21:31,Active
OFFER02995,ORD004896,Get â‚¹50 Cashback,Cashback,227.38,1294.22,36.1,3.33,16-03-2026 05:14,Active
OFFER02996,ORD004897,Flat 5% Off,Discount,205.78,2167.67,54.2,4.93,27-01-2026 11:25,Expired
OFFER02997,ORD004902,Flat 15% Off,Discount,155.96,2017.84,26.6,3.11,09-07-2026 13:11,Active
OFFER02998,ORD004903,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,66.17,248.35,53.9,3.2,10-06-2026 06:47,Active
OFFER02999,ORD004906,Get â‚¹100 Cashback on next order,Cashback,133.72,496.9,44.2,3.17,15-02-2026 04:18,Active
OFFER03000,ORD004909,Flat 5% Off,Discount,230.27,1838.39,45.5,1.85,21-06-2026 04:08,Active
OFFER03001,ORD004910,Buy 2 Get 1 Free,Buy 1 Get 1,211.09,1836.3,60,4.08,12-03-2026 03:47,Expired
OFFER03002,ORD004911,10% Off using SBI Cards,Bank Offer,49.12,1627.8,38,4.97,13-03-2026 02:21,Active
OFFER03003,ORD004912,Get â‚¹50 Cashback,Cashback,117.2,1652.7,55.9,4.31,14-07-2026 06:08,Active
OFFER03004,ORD004913,5% Cashback on Axis Cards,Bank Offer,116.25,1097.36,53.4,2.4,25-01-2026 06:25,Active
OFFER03005,ORD004914,Buy 2 Get 1 Free,Buy 1 Get 1,177.99,373.03,36.7,4.88,09-04-2026 10:00,Expired
OFFER03006,ORD004916,BOGO on Beverages,Buy 1 Get 1,152.67,377.9,37.9,3.77,05-04-2026 11:51,Active
OFFER03007,ORD004920,BOGO on Beverages,Buy 1 Get 1,110.62,258.01,66.7,3.58,27-03-2026 06:30,Active
OFFER03008,ORD004921,Flat â‚¹75 Off using HDFC Cards,Bank Offer,93.01,431.8,31.3,3.85,31-01-2026 20:39,Active
OFFER03009,ORD004922,10% Off using SBI Cards,Bank Offer,195.19,1501.33,28.7,4.16,16-05-2026 12:12,Expired
OFFER03010,ORD004924,â‚¹25 Cashback,Cashback,104.51,1514.89,61.6,2.46,15-04-2026 21:54,Active
OFFER03011,ORD004925,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,223.31,774.68,30.6,2.53,30-04-2026 00:31,Expired
OFFER03012,ORD004926,20% Cashback (Max â‚¹75),Cashback,108.46,928.47,27.3,2.18,14-07-2026 08:45,Active
OFFER03013,ORD004927,10% Off using SBI Cards,Bank Offer,221.38,476.17,64.4,3.69,12-06-2026 04:40,Expired
