OrderItemID,OrderID,ProductID,ProductName,Category,Quantity,PricePerUnit,ItemTotal
ITEM001820,ORD000518,PROD00712,Huggies Organic Diapers 5kg,Baby Care,1,677.16,677.16
ITEM001821,ORD000518,PROD00926,Brooke Bond Premium Coffee 5pcs,Beverages,1,442.46,442.46
ITEM001822,ORD000518,PROD00909,Catch Organic Sauces 1kg,Oil & Masalas,1,380.92,380.92
ITEM001823,ORD000519,PROD00994,Good Knight Premium Mosquito Repellent 250ml,Household,1,69.98,69.98
ITEM001824,ORD000519,PROD00861,Lux Skincare 1pc,Personal Care,1,21.4,21.4
ITEM001825,ORD000519,PROD00991,Nescafe Fresh Tea 2kg,Beverages,2,30.29,60.57
ITEM001826,ORD000519,PROD00499,Pedigree Pet Accessories 200ml,Pet Care,1,15.39,15.39
ITEM001827,ORD000519,PROD00834,Nandini Organic Butter 12pcs,Dairy & Eggs,2,38.21,76.42
ITEM001828,ORD000519,PROD00120,Local Farms Fresh Vegetables 5kg,Fruits & Vegetables,1,88.14,88.14
ITEM001829,ORD000520,PROD00412,Colin Air Fresheners 500g,Household,1,601.53,601.53
ITEM001830,ORD000520,PROD00491,All Out Organic Mosquito Repellent 2L,Household,1,569.77,569.77
ITEM001831,ORD000520,PROD00586,Mother Dairy Organic Butter 1pc,Dairy & Eggs,1,196.85,196.85
ITEM001832,ORD000520,PROD00062,Catch Fresh Cooking Oil 250g,Oil & Masalas,3,244.23,732.7
ITEM001833,ORD000520,PROD00519,Brooke Bond Fresh Juices 12pcs,Beverages,1,249.16,249.16
ITEM001834,ORD000521,PROD00780,MDH Premium Masalas 100g,Oil & Masalas,1,114.92,114.92
ITEM001835,ORD000521,PROD00513,Mother Dairy Cheese 12pcs,Dairy & Eggs,1,168.94,168.94
ITEM001836,ORD000521,PROD00445,Aashirvaad Pulses 5kg,Atta & Grains,1,33.97,33.97
ITEM001837,ORD000521,PROD00285,Nestle Baby Wipes 1kg,Baby Care,1,36.34,36.34
ITEM001838,ORD000521,PROD00322,Pedigree Organic Pet Accessories 12pcs,Pet Care,1,169.84,169.84
ITEM001839,ORD000521,PROD00198,Milky Mist Organic Cream 5kg,Dairy & Eggs,1,236.44,236.44
ITEM001840,ORD000522,PROD00222,MDH Premium Pickles 100ml,Oil & Masalas,1,1705.65,1705.65
ITEM001841,ORD000523,PROD00186,Real Premium Juices 1L,Beverages,1,2275.34,2275.34
ITEM001842,ORD000524,PROD00046,Tropicana Juices 2kg,Beverages,1,455.85,455.85
ITEM001843,ORD000525,PROD00177,Local Farms Fresh Exotic Fruits 1kg,Fruits & Vegetables,1,336.43,336.43
ITEM001844,ORD000525,PROD00771,Harpic Organic Air Fresheners 2kg,Household,1,509.59,509.59
ITEM001845,ORD000525,PROD00850,Purepet Pet Accessories 200ml,Pet Care,2,286.58,573.16
ITEM001846,ORD000525,PROD00931,Patanjali Organic Soap 5pcs,Personal Care,2,184.72,369.44
ITEM001847,ORD000525,PROD00386,Organic India Fresh Exotic Fruits 250g,Fruits & Vegetables,1,546.55,546.55
ITEM001848,ORD000526,PROD00817,Pampers Premium Baby Food 250g,Baby Care,1,158.5,158.5
ITEM001849,ORD000526,PROD00152,Fresho Premium Fresh Fruits 1kg,Fruits & Vegetables,1,267.42,267.42
ITEM001850,ORD000526,PROD00923,24 Mantra Organic Millets 2L,Atta & Grains,1,233.06,233.06
ITEM001851,ORD000526,PROD00773,Parle Namkeen 10pcs,Snacks & Munchies,2,4.91,9.82
ITEM001852,ORD000526,PROD00622,Saffola Pickles 500ml,Oil & Masalas,3,58.01,174.03
ITEM001853,ORD000526,PROD00178,Country Delight Organic Vegetables 200g,Fruits & Vegetables,1,66.56,66.56
ITEM001854,ORD000527,PROD00813,Organic India Premium Exotic Fruits 5pcs,Fruits & Vegetables,1,159.44,159.44
ITEM001855,ORD000527,PROD00405,Huggies Organic Baby Food 10pcs,Baby Care,1,310.18,310.18
ITEM001856,ORD000527,PROD00584,Coca Cola Soft Drinks 200g,Beverages,3,28.08,84.23
ITEM001857,ORD000527,PROD00848,Head & Shoulders Organic Skincare 6pcs,Personal Care,1,418.17,418.17
ITEM001858,ORD000528,PROD00112,Nandini Fresh Cream 6pcs,Dairy & Eggs,1,1330.82,1330.82
ITEM001859,ORD000528,PROD00735,Britannia Fresh Pastries 5kg,Bakery & Bread,1,259.13,259.13
ITEM001860,ORD000528,PROD00141,Local Farms Premium Fresh Vegetables 2L,Fruits & Vegetables,1,859.02,859.02
ITEM001861,ORD000529,PROD00312,Pedigree Organic Pet Food 500ml,Pet Care,2,950.82,1901.64
ITEM001862,ORD000530,PROD00262,Nandini Fresh Butter 1kg,Dairy & Eggs,3,447.79,1343.37
ITEM001863,ORD000530,PROD00223,Fresho Exotic Fruits 5pcs,Fruits & Vegetables,1,299.38,299.38
ITEM001864,ORD000531,PROD00451,Nescafe Organic Soft Drinks 250g,Beverages,2,77.05,154.11
ITEM001865,ORD000531,PROD00056,Gerber Premium Baby Food 10pcs,Baby Care,1,295.32,295.32
ITEM001866,ORD000531,PROD00839,Milky Mist Premium Butter 100g,Dairy & Eggs,3,95.92,287.76
ITEM001867,ORD000531,PROD00715,Fresho Organic Organic Vegetables 5pcs,Fruits & Vegetables,1,305.88,305.88
ITEM001868,ORD000531,PROD00904,Colgate Premium Toothpaste 5pcs,Personal Care,1,295.06,295.06
ITEM001869,ORD000532,PROD00632,Tropicana Fresh Soft Drinks 1L,Beverages,1,742.72,742.72
ITEM001870,ORD000532,PROD00964,Windsor Organic Pastries 200ml,Bakery & Bread,2,659.85,1319.7
ITEM001871,ORD000532,PROD00813,Organic India Premium Exotic Fruits 5pcs,Fruits & Vegetables,1,59.66,59.66
ITEM001872,ORD000533,PROD00724,Pepsi Fresh Health Drinks 6pcs,Beverages,3,55.64,166.92
ITEM001873,ORD000533,PROD00304,Mother Dairy Fresh Cheese 6pcs,Dairy & Eggs,1,556.94,556.94
ITEM001874,ORD000533,PROD00087,Milky Mist Premium Butter 2kg,Dairy & Eggs,1,75.84,75.84
ITEM001875,ORD000534,PROD00832,Nescafe Organic Energy Drinks 5pcs,Beverages,1,222.01,222.01
ITEM001876,ORD000535,PROD00322,Pedigree Organic Pet Accessories 12pcs,Pet Care,1,67.71,67.71
ITEM001877,ORD000535,PROD00504,Head & Shoulders Skincare 2kg,Personal Care,1,170.7,170.7
ITEM001878,ORD000535,PROD00739,Dove Sanitizer 10pcs,Personal Care,1,158.27,158.27
ITEM001879,ORD000535,PROD00934,Harvest Gold Cookies 1kg,Bakery & Bread,1,143.84,143.84
ITEM001880,ORD000535,PROD00950,Dhara Cooking Oil 6pcs,Oil & Masalas,1,169.61,169.61
ITEM001881,ORD000536,PROD00855,All Out Premium Cleaning Supplies 6pcs,Household,1,2152.63,2152.63
ITEM001882,ORD000537,PROD00666,Heritage Premium Butter 250ml,Dairy & Eggs,1,432.7,432.7
ITEM001883,ORD000538,PROD00339,Heritage Premium Cream 200ml,Dairy & Eggs,1,111.38,111.38
ITEM001884,ORD000538,PROD00180,MDH Pickles 10pcs,Oil & Masalas,1,39.63,39.63
ITEM001885,ORD000538,PROD00964,Windsor Organic Pastries 200ml,Bakery & Bread,1,62.3,62.3
ITEM001886,ORD000538,PROD00168,24 Mantra Spices 6pcs,Atta & Grains,3,33.56,100.68
ITEM001887,ORD000538,PROD00789,Gerber Fresh Diapers 1L,Baby Care,3,19.16,57.49
ITEM001888,ORD000538,PROD00562,MDH Fresh Ghee 100g,Oil & Masalas,1,115.2,115.2
ITEM001889,ORD000539,PROD00610,Colin Premium Detergent 2L,Household,3,12.19,36.58
ITEM001890,ORD000539,PROD00190,Country Delight Organic Fresh Fruits 1kg,Fruits & Vegetables,1,8.74,8.74
ITEM001891,ORD000539,PROD00734,Colin Air Fresheners 500g,Household,1,20.89,20.89
ITEM001892,ORD000539,PROD00522,Purepet Fresh Pet Accessories 5pcs,Pet Care,1,97.31,97.31
ITEM001893,ORD000539,PROD00667,Coca Cola Fresh Soft Drinks 200g,Beverages,1,66.67,66.67
ITEM001894,ORD000540,PROD00873,Haldiram Organic Candies 5kg,Snacks & Munchies,1,785.2,785.2
ITEM001895,ORD000540,PROD00088,Pedigree Premium Pet Food 5pcs,Pet Care,1,460.94,460.94
ITEM001896,ORD000540,PROD00759,Aashirvaad Organic Rice 500g,Atta & Grains,1,310.95,310.95
ITEM001897,ORD000540,PROD00226,Lux Fresh Toothpaste 500ml,Personal Care,1,798.62,798.62
ITEM001898,ORD000541,PROD00044,Brooke Bond Energy Drinks 100g,Beverages,2,420.57,841.15
ITEM001899,ORD000542,PROD00382,Bonnie Cookies 5pcs,Bakery & Bread,1,571.64,571.64
ITEM001900,ORD000542,PROD00789,Gerber Fresh Diapers 1L,Baby Care,1,942.16,942.16
ITEM001901,ORD000542,PROD00765,Lays Dry Fruits 1pc,Snacks & Munchies,1,23.91,23.91
ITEM001902,ORD000543,PROD00891,Catch Organic Masalas 1pc,Oil & Masalas,1,588.99,588.99
ITEM001903,ORD000543,PROD00221,24 Mantra Premium Pulses 2L,Atta & Grains,1,953.94,953.94
ITEM001904,ORD000543,PROD00989,24 Mantra Organic Wheat Flour 1pc,Atta & Grains,1,266.37,266.37
ITEM001905,ORD000543,PROD00296,Catch Sauces 200ml,Oil & Masalas,3,68.73,206.19
ITEM001906,ORD000543,PROD00983,Rin Premium Air Fresheners 1kg,Household,2,236.91,473.81
ITEM001907,ORD000544,PROD00115,Dodla Premium Curd/Yogurt 10pcs,Dairy & Eggs,1,90.37,90.37
ITEM001908,ORD000544,PROD00063,Surf Excel Premium Detergent 2kg,Household,1,127.29,127.29
ITEM001909,ORD000544,PROD00247,Huggies Organic Baby Wipes 10pcs,Baby Care,1,223.12,223.12
ITEM001910,ORD000544,PROD00425,Coca Cola Coffee 500ml,Beverages,1,115.33,115.33
ITEM001911,ORD000544,PROD00008,Dhara Organic Pickles 10pcs,Oil & Masalas,3,6.92,20.76
ITEM001912,ORD000545,PROD00625,Country Delight Fresh Organic Vegetables 5pcs,Fruits & Vegetables,3,391.77,1175.32
ITEM001913,ORD000545,PROD00546,Dodla Premium Butter 500g,Dairy & Eggs,1,863.42,863.42
ITEM001914,ORD000546,PROD00044,Brooke Bond Energy Drinks 100g,Beverages,1,129.8,129.8
ITEM001915,ORD000546,PROD00228,Country Delight Organic Fresh Fruits 2L,Fruits & Vegetables,3,203.11,609.34
ITEM001916,ORD000546,PROD00417,Parle Dry Fruits 100g,Snacks & Munchies,3,115.04,345.12
ITEM001917,ORD000547,PROD00538,Pears Premium Shampoo 6pcs,Personal Care,1,1190.55,1190.55
ITEM001918,ORD000548,PROD00818,Head & Shoulders Organic Shampoo 1L,Personal Care,1,226.91,226.91
ITEM001919,ORD000548,PROD00433,Dhara Cooking Oil 100g,Oil & Masalas,1,140.74,140.74
ITEM001920,ORD000549,PROD00458,Amul Premium Cream 500g,Dairy & Eggs,2,703.71,1407.42
ITEM001921,ORD000550,PROD00321,Surf Excel Fresh Detergent 2L,Household,1,59.7,59.7
ITEM001922,ORD000550,PROD00634,Pedigree Premium Pet Accessories 12pcs,Pet Care,1,13.96,13.96
ITEM001923,ORD000550,PROD00826,Bonnie Premium Pastries 200ml,Bakery & Bread,1,5.39,5.39
ITEM001924,ORD000550,PROD00834,Nandini Organic Butter 12pcs,Dairy & Eggs,1,71.6,71.6
ITEM001925,ORD000551,PROD00750,MDH Fresh Masalas 200g,Oil & Masalas,1,13.9,13.9
ITEM001926,ORD000551,PROD00435,Huggies Premium Baby Wipes 5kg,Baby Care,1,1729.09,1729.09
ITEM001927,ORD000552,PROD00955,Rin Fresh Detergent 500ml,Household,2,56.2,112.39
ITEM001928,ORD000552,PROD00842,Harvest Gold Premium Cakes 5pcs,Bakery & Bread,1,267.96,267.96
ITEM001929,ORD000553,PROD00630,Pampers Organic Baby Wipes 100ml,Baby Care,1,50.53,50.53
ITEM001930,ORD000553,PROD00733,Bonnie Organic Rusk 1kg,Bakery & Bread,1,26.32,26.32
ITEM001931,ORD000553,PROD00987,Organic India Fresh Exotic Fruits 10pcs,Fruits & Vegetables,1,209.11,209.11
ITEM001932,ORD000553,PROD00415,Fortune Organic Rice 5kg,Atta & Grains,1,190.45,190.45
ITEM001933,ORD000553,PROD00124,Drools Pet Accessories 200ml,Pet Care,2,85.89,171.78
ITEM001934,ORD000554,PROD00675,Surf Excel Cleaning Supplies 5pcs,Household,1,331,331
ITEM001935,ORD000554,PROD00163,Britannia Bread 2kg,Bakery & Bread,2,207.21,414.42
ITEM001936,ORD000555,PROD00294,Local Farms Organic Organic Vegetables 500ml,Fruits & Vegetables,1,387.75,387.75
ITEM001937,ORD000555,PROD00353,Lux Soap 200g,Personal Care,2,3.7,7.4
ITEM001938,ORD000555,PROD00813,Organic India Premium Exotic Fruits 5pcs,Fruits & Vegetables,3,158.13,474.38
ITEM001939,ORD000555,PROD00515,Head & Shoulders Organic Toothpaste 200ml,Personal Care,1,169.52,169.52
ITEM001940,ORD000555,PROD00188,Catch Organic Masalas 12pcs,Oil & Masalas,1,282.75,282.75
ITEM001941,ORD000555,PROD00805,Cadbury Candies 5pcs,Snacks & Munchies,2,231.55,463.09
ITEM001942,ORD000556,PROD00864,Dodla Organic Butter 100g,Dairy & Eggs,2,44.85,89.71
ITEM001943,ORD000556,PROD00817,Pampers Premium Baby Food 250g,Baby Care,1,180.08,180.08
ITEM001944,ORD000556,PROD00309,Nescafe Premium Tea 2L,Beverages,1,200.51,200.51
ITEM001945,ORD000556,PROD00002,Purepet Pet Food 1kg,Pet Care,2,35.75,71.5
ITEM001946,ORD000557,PROD00242,Heritage Milk 1L,Dairy & Eggs,1,536.14,536.14
ITEM001947,ORD000557,PROD00044,Brooke Bond Energy Drinks 100g,Beverages,1,1695.68,1695.68
ITEM001948,ORD000558,PROD00897,Pears Soap 500g,Personal Care,3,42.95,128.85
ITEM001949,ORD000558,PROD00106,Everest Organic Ghee 10pcs,Oil & Masalas,1,123.6,123.6
ITEM001950,ORD000558,PROD00764,Mother Dairy Eggs 12pcs,Dairy & Eggs,1,52.65,52.65
ITEM001951,ORD000558,PROD00752,Colgate Skincare 1pc,Personal Care,1,227.71,227.71
ITEM001952,ORD000558,PROD00957,Good Knight Premium Detergent 200g,Household,3,153.79,461.37
ITEM001953,ORD000558,PROD00740,Country Delight Fresh Exotic Fruits 250g,Fruits & Vegetables,1,43.33,43.33
ITEM001954,ORD000559,PROD00142,MTR Premium Wheat Flour 250ml,Atta & Grains,2,433.35,866.7
ITEM001955,ORD000560,PROD00831,Huggies Premium Diapers 200g,Baby Care,1,122.4,122.4
ITEM001956,ORD000560,PROD00301,Pepsi Premium Tea 6pcs,Beverages,2,236.68,473.35
ITEM001957,ORD000560,PROD00629,MTR Premium Spices 500g,Atta & Grains,2,0.23,0.45
ITEM001958,ORD000560,PROD00764,Mother Dairy Eggs 12pcs,Dairy & Eggs,1,365.87,365.87
ITEM001959,ORD000560,PROD00043,Real Soft Drinks 250ml,Beverages,1,273.88,273.88
ITEM001960,ORD000561,PROD00968,Lays Organic Chips 12pcs,Snacks & Munchies,1,299.07,299.07
ITEM001961,ORD000561,PROD00360,India Gate Organic Spices 100g,Atta & Grains,2,120.29,240.58
ITEM001962,ORD000561,PROD00990,Nescafe Organic Energy Drinks 1pc,Beverages,1,169.2,169.2
ITEM001963,ORD000561,PROD00041,Dodla Premium Paneer 250g,Dairy & Eggs,1,112.45,112.45
ITEM001964,ORD000562,PROD00013,Parle Premium Namkeen 200ml,Snacks & Munchies,1,1194.32,1194.32
ITEM001965,ORD000562,PROD00001,Brooke Bond Tea 1pc,Beverages,2,300.82,601.65
ITEM001966,ORD000563,PROD00511,Real Organic Tea 200g,Beverages,1,1365.77,1365.77
ITEM001967,ORD000564,PROD00463,24 Mantra Fresh Rice 200g,Atta & Grains,2,47.72,95.45
ITEM001968,ORD000564,PROD00097,Eastern Organic Cooking Oil 200ml,Oil & Masalas,1,151.66,151.66
ITEM001969,ORD000564,PROD00452,Drools Pet Accessories 500ml,Pet Care,1,617.36,617.36
ITEM001970,ORD000565,PROD00096,Nestle Organic Diapers 6pcs,Baby Care,1,318.52,318.52
ITEM001971,ORD000566,PROD00067,Sunsilk Fresh Shampoo 200g,Personal Care,1,27.48,27.48
ITEM001972,ORD000566,PROD00548,Catch Organic Masalas 5kg,Oil & Masalas,1,39.48,39.48
ITEM001973,ORD000566,PROD00254,Organic India Fresh Fresh Vegetables 10pcs,Fruits & Vegetables,1,203.67,203.67
ITEM001974,ORD000566,PROD00408,Nestle Premium Baby Food 10pcs,Baby Care,1,126.82,126.82
ITEM001975,ORD000566,PROD00594,Fortune Premium Rice 200ml,Atta & Grains,1,48.83,48.83
ITEM001976,ORD000567,PROD00365,Amul Premium Curd/Yogurt 5kg,Dairy & Eggs,1,50.94,50.94
ITEM001977,ORD000567,PROD00603,Nestle Baby Food 250ml,Baby Care,3,33.35,100.05
ITEM001978,ORD000567,PROD00066,Dhara Fresh Pickles 2kg,Oil & Masalas,1,95.8,95.8
ITEM001979,ORD000567,PROD00781,Lux Fresh Skincare 200g,Personal Care,3,16.85,50.56
ITEM001980,ORD000567,PROD00575,Pepsi Fresh Tea 500ml,Beverages,1,22.02,22.02
ITEM001981,ORD000567,PROD00904,Colgate Premium Toothpaste 5pcs,Personal Care,2,30.19,60.38
ITEM001982,ORD000568,PROD00857,Patanjali Fresh Skincare 250ml,Personal Care,2,71.97,143.95
ITEM001983,ORD000568,PROD00615,Everest Premium Cooking Oil 200ml,Oil & Masalas,2,154.49,308.98
ITEM001984,ORD000569,PROD00475,Country Delight Exotic Fruits 5kg,Fruits & Vegetables,1,345.38,345.38
ITEM001985,ORD000569,PROD00372,24 Mantra Fresh Millets 100ml,Atta & Grains,1,143.02,143.02
ITEM001986,ORD000569,PROD00906,Drools Organic Pet Food 2kg,Pet Care,1,9.74,9.74
ITEM001987,ORD000569,PROD00937,Huggies Organic Baby Food 6pcs,Baby Care,2,195.38,390.76
ITEM001988,ORD000569,PROD00932,Haldiram Premium Namkeen 6pcs,Snacks & Munchies,1,65.51,65.51
ITEM001989,ORD000569,PROD00449,Ghadi Organic Air Fresheners 100ml,Household,1,2.37,2.37
ITEM001990,ORD000570,PROD00333,Aashirvaad Premium Spices 2L,Atta & Grains,1,90.24,90.24
ITEM001991,ORD000570,PROD00396,Coca Cola Fresh Energy Drinks 1L,Beverages,3,98.13,294.39
ITEM001992,ORD000570,PROD00415,Fortune Organic Rice 5kg,Atta & Grains,1,314.86,314.86
ITEM001993,ORD000570,PROD00188,Catch Organic Masalas 12pcs,Oil & Masalas,2,132.14,264.27
ITEM001994,ORD000570,PROD00662,Purepet Fresh Pet Accessories 12pcs,Pet Care,1,188.67,188.67
ITEM001995,ORD000570,PROD00418,Britannia Fresh Bread 1pc,Bakery & Bread,3,6.95,20.85
ITEM001996,ORD000571,PROD00121,Brooke Bond Premium Soft Drinks 250ml,Beverages,1,500.31,500.31
ITEM001997,ORD000571,PROD00818,Head & Shoulders Organic Shampoo 1L,Personal Care,1,619.97,619.97
ITEM001998,ORD000571,PROD00407,Daawat Premium Millets 500g,Atta & Grains,1,320.64,320.64
ITEM001999,ORD000571,PROD00786,Fortune Wheat Flour 10pcs,Atta & Grains,1,169.03,169.03
ITEM002000,ORD000572,PROD00326,Good Knight Fresh Cleaning Supplies 1pc,Household,1,64.17,64.17
ITEM002001,ORD000572,PROD00649,Purepet Premium Pet Food 500ml,Pet Care,1,32.07,32.07
ITEM002002,ORD000572,PROD00228,Country Delight Organic Fresh Fruits 2L,Fruits & Vegetables,1,9.79,9.79
ITEM002003,ORD000572,PROD00540,Heritage Fresh Paneer 2L,Dairy & Eggs,2,33.09,66.19
ITEM002004,ORD000572,PROD00779,India Gate Premium Pulses 5kg,Atta & Grains,1,16.76,16.76
ITEM002005,ORD000572,PROD00029,Windsor Premium Buns 6pcs,Bakery & Bread,2,14.74,29.49
ITEM002006,ORD000573,PROD00437,Real Organic Health Drinks 100ml,Beverages,1,363.82,363.82
ITEM002007,ORD000573,PROD00146,Red Bull Fresh Energy Drinks 6pcs,Beverages,2,593.19,1186.38
ITEM002008,ORD000574,PROD00904,Colgate Premium Toothpaste 5pcs,Personal Care,1,339.85,339.85
ITEM002009,ORD000574,PROD00103,Fortune Fresh Rice 100g,Atta & Grains,2,64.58,129.17
ITEM002010,ORD000574,PROD00484,Fortune Masalas 100ml,Oil & Masalas,1,382.88,382.88
ITEM002011,ORD000574,PROD00082,Aashirvaad Fresh Millets 12pcs,Atta & Grains,2,63.04,126.08
ITEM002012,ORD000574,PROD00155,Aashirvaad Fresh Wheat Flour 12pcs,Atta & Grains,1,333.91,333.91
ITEM002013,ORD000574,PROD00210,Catch Cooking Oil 250g,Oil & Masalas,1,290.53,290.53
ITEM002014,ORD000575,PROD00157,Bonnie Cookies 250g,Bakery & Bread,2,269.35,538.7
ITEM002015,ORD000575,PROD00214,Organic India Premium Organic Vegetables 250g,Fruits & Vegetables,1,386.25,386.25
ITEM002016,ORD000576,PROD00676,Local Farms Organic Vegetables 200ml,Fruits & Vegetables,1,119.44,119.44
ITEM002017,ORD000576,PROD00896,Purepet Organic Pet Food 200ml,Pet Care,1,429.36,429.36
ITEM002018,ORD000576,PROD00952,Saffola Masalas 250g,Oil & Masalas,1,293.06,293.06
ITEM002019,ORD000577,PROD00538,Pears Premium Shampoo 6pcs,Personal Care,1,165.85,165.85
ITEM002020,ORD000577,PROD00886,MDH Premium Sauces 200g,Oil & Masalas,1,27.97,27.97
ITEM002021,ORD000577,PROD00347,Red Bull Fresh Health Drinks 2kg,Beverages,2,35.84,71.68
ITEM002022,ORD000577,PROD00282,Cadbury Dry Fruits 10pcs,Snacks & Munchies,1,85.05,85.05
ITEM002023,ORD000577,PROD00343,India Gate Fresh Rice 1L,Atta & Grains,1,213.3,213.3
ITEM002024,ORD000578,PROD00032,Drools Organic Pet Food 500g,Pet Care,1,322.62,322.62
ITEM002025,ORD000578,PROD00729,Windsor Premium Pastries 1pc,Bakery & Bread,2,385.59,771.17
ITEM002026,ORD000579,PROD00252,24 Mantra Premium Wheat Flour 1pc,Atta & Grains,1,484.47,484.47
ITEM002027,ORD000579,PROD00527,Nestle Diapers 5kg,Baby Care,2,266.06,532.11
ITEM002028,ORD000579,PROD00657,Red Bull Tea 2L,Beverages,3,206.89,620.67
ITEM002029,ORD000579,PROD00397,MDH Fresh Ghee 500g,Oil & Masalas,1,441.36,441.36
ITEM002030,ORD000580,PROD00763,Bonnie Organic Cakes 100g,Bakery & Bread,1,734.16,734.16
ITEM002031,ORD000580,PROD00486,Milky Mist Fresh Butter 100g,Dairy & Eggs,1,282.65,282.65
ITEM002032,ORD000580,PROD00198,Milky Mist Organic Cream 5kg,Dairy & Eggs,3,345.63,1036.89
ITEM002033,ORD000581,PROD00169,Pringles Fresh Chips 500g,Snacks & Munchies,2,16.58,33.15
ITEM002034,ORD000581,PROD00758,Head & Shoulders Fresh Sanitizer 10pcs,Personal Care,1,51.34,51.34
ITEM002035,ORD000581,PROD00406,Dhara Fresh Ghee 1pc,Oil & Masalas,1,49.35,49.35
ITEM002036,ORD000581,PROD00796,Mother Dairy Fresh Cream 1L,Dairy & Eggs,2,40.32,80.65
ITEM002037,ORD000581,PROD00811,Amul Fresh Butter 5pcs,Dairy & Eggs,2,54.46,108.92
ITEM002038,ORD000582,PROD00227,Real Health Drinks 100g,Beverages,1,777.84,777.84
ITEM002039,ORD000582,PROD00492,Fortune Organic Wheat Flour 100ml,Atta & Grains,1,1423.29,1423.29
ITEM002040,ORD000583,PROD00520,Ghadi Premium Mosquito Repellent 250ml,Household,1,1923.24,1923.24
ITEM002041,ORD000583,PROD00191,Nestle Premium Namkeen 1pc,Snacks & Munchies,1,417.71,417.71
ITEM002042,ORD000584,PROD00523,Fresho Organic Vegetables 200ml,Fruits & Vegetables,3,17.77,53.32
ITEM002043,ORD000584,PROD00345,Huggies Premium Baby Food 500g,Baby Care,3,443.69,1331.08
ITEM002044,ORD000584,PROD00142,MTR Premium Wheat Flour 250ml,Atta & Grains,1,385.28,385.28
ITEM002045,ORD000584,PROD00178,Country Delight Organic Vegetables 200g,Fruits & Vegetables,3,27.03,81.1
ITEM002046,ORD000585,PROD00120,Local Farms Fresh Vegetables 5kg,Fruits & Vegetables,2,21.15,42.3
ITEM002047,ORD000585,PROD00923,24 Mantra Organic Millets 2L,Atta & Grains,1,48.98,48.98
ITEM002048,ORD000585,PROD00314,Pringles Organic Chips 200g,Snacks & Munchies,3,23.55,70.66
ITEM002049,ORD000585,PROD00681,Fortune Fresh Pulses 5kg,Atta & Grains,1,161.21,161.21
ITEM002050,ORD000585,PROD00353,Lux Soap 200g,Personal Care,3,52.88,158.65
ITEM002051,ORD000585,PROD00349,Pedigree Fresh Pet Accessories 1kg,Pet Care,2,34.19,68.38
ITEM002052,ORD000586,PROD00528,Country Delight Organic Exotic Fruits 500g,Fruits & Vegetables,1,891.89,891.89
ITEM002053,ORD000586,PROD00217,Lux Premium Soap 500ml,Personal Care,1,431.96,431.96
ITEM002054,ORD000586,PROD00584,Coca Cola Soft Drinks 200g,Beverages,1,106.2,106.2
ITEM002055,ORD000586,PROD00801,Bonnie Organic Buns 6pcs,Bakery & Bread,1,68.01,68.01
ITEM002056,ORD000586,PROD00358,Pepsi Fresh Tea 250g,Beverages,2,101.1,202.2
ITEM002057,ORD000587,PROD00533,Pampers Baby Food 5pcs,Baby Care,1,714.76,714.76
ITEM002058,ORD000587,PROD00259,Pampers Premium Baby Oil 100ml,Baby Care,3,119.05,357.14
ITEM002059,ORD000587,PROD00343,India Gate Fresh Rice 1L,Atta & Grains,3,235.01,705.03
ITEM002060,ORD000587,PROD00784,Head & Shoulders Organic Sanitizer 500g,Personal Care,1,60.66,60.66
ITEM002061,ORD000587,PROD00270,Country Delight Exotic Fruits 250g,Fruits & Vegetables,1,529.35,529.35
ITEM002062,ORD000588,PROD00756,Lux Soap 1pc,Personal Care,1,187.56,187.56
